dtSta070DateTime,iSta070OverAllResult,rSta070CycleTime,iSta070CapNutTypeResult,iSta070OMVSpringResult_PI,rSta070NozzlePreLoadForce,rSta070NozzlePreLoadPosition,iSta070StackBuildResult,rSta070CapNutTorque,rSta070CapNutTorqueAngle,rSta070CapNutFinalAngle,iSta070CapNutAssemblyResult
02/01/2023 17:23,1,21.342,1,1,65,109.22,1,3.442217,1925.329,1783.063,1
17/10/2022 12:27,1,12.803,1,1,65,108.06,1,3.192232,1783.571,1582.296,1
07/11/2022 10:35,1,22.53,1,1,65,109.11,1,3.459038,1765.541,1624.138,1
29/11/2022 06:44,1,24.016,1,1,65,109.17,1,3.441453,2006.503,1865.65,1
19/12/2022 14:18,1,12.991,1,1,65,109.41,1,3.178063,1779.756,1577.72,1
02/01/2023 17:24,1,21.497,1,1,65,109.4,1,3.436377,1910.662,1768.391,1
03/10/2022 15:33,1,14.988,1,1,65,108.08,1,3.252525,1784.461,1583.036,1
10/10/2022 10:56,1,22.62,1,1,65,107.99,1,3.466551,1963.275,1822.305,1
29/11/2022 06:45,1,24.116,1,1,65,109.11,1,3.492377,1834.127,1693.115,1
12/12/2022 12:12,1,22.753,1,1,65,109.17,1,3.446325,1776.385,1635.046,1
02/01/2023 17:24,1,21.445,1,1,65,109.41,1,3.442871,1935.232,1793.041,1
17/10/2022 12:29,1,13.922,1,1,65,108.12,1,3.188545,1933.375,1731.823,1
07/11/2022 10:36,1,22.937,1,1,65,109.1,1,3.46308,1804.962,1663.561,1
29/11/2022 06:45,1,23.565,1,1,65,109.16,1,3.408538,1824.275,1682.959,1
19/12/2022 14:18,1,12.959,1,1,65,109.46,1,3.199916,1800.171,1594.374,1
28/12/2022 05:43,1,21.088,1,1,65,109.22,1,3.440187,1650.727,1508.541,1
02/01/2023 17:25,1,20.925,1,1,65,109.53,1,3.494552,1710.595,1568.385,1
03/10/2022 15:34,1,14.714,1,1,65,107.93,1,3.237547,1917.706,1716.428,1
29/11/2022 06:45,1,23.202,1,1,65,109.28,1,3.419137,2044.761,1903.534,1
02/01/2023 17:25,1,21.69,1,1,65,109.41,1,3.468081,1710.621,1568.717,1
10/10/2022 10:56,1,23.146,1,1,65,107.81,1,3.455826,1966.52,1825.386,1
17/10/2022 12:29,1,13.243,1,1,65,107.72,1,3.223735,1950.408,1749.243,1
29/11/2022 06:46,1,24.221,1,1,65,109.13,1,3.447785,2047.528,1906.242,1
19/12/2022 14:19,1,12.915,1,1,65,109.5,1,3.217177,1948.851,1746.53,1
17/10/2022 12:29,1,13.259,1,1,65,107.85,1,3.216152,1843.977,1642.749,1
07/11/2022 10:38,1,23.413,1,1,65,109.04,1,3.456802,1886.522,1745.114,1
29/11/2022 06:46,1,24.181,1,1,65,109.13,1,3.446812,1921.52,1780.106,1
12/12/2022 12:13,1,22.978,1,1,65,109.29,1,3.405972,1891.492,1749.762,1
28/12/2022 05:45,1,23.188,1,1,65,109.17,1,3.418255,1796.504,1654.565,1
,,,,,,,,,,,
17/10/2022 12:31,1,12.943,1,1,65,107.69,1,3.167658,2003.331,1802.132,1
29/11/2022 06:47,1,23.94,1,1,65,109.17,1,3.497898,1916.179,1775.276,1
02/01/2023 17:30,1,20.875,1,1,65,109.16,1,3.442888,1800.256,1658.342,1
10/10/2022 10:57,1,23.128,1,1,65,108.02,1,3.447947,1970.775,1829.472,1
29/11/2022 06:48,1,19.979,1,1,65,108.96,1,3.447752,2039.892,1898.46,1
28/12/2022 05:50,1,23.131,1,1,65,109.2,1,3.462545,1720.2,1578.281,1
03/10/2022 15:34,1,15.069,1,1,65,107.93,1,3.208515,1801.969,1600.814,1
17/10/2022 12:32,1,13.392,1,1,65,108,1,3.21867,2079.224,1878.014,1
29/11/2022 06:48,1,24.165,1,1,65,109.13,1,3.438306,1908.926,1767.298,1
19/12/2022 14:20,1,13.432,1,1,65,109.46,1,3.183493,1774.561,1572.226,1
02/01/2023 17:26,1,20.971,1,1,65,109.37,1,3.497933,1884.889,1742.736,1
24/10/2022 11:52,1,23.109,1,1,65,107.72,1,3.469829,2003.8,1862.553,1
29/11/2022 06:49,1,25.037,1,1,65,109.16,1,3.455214,1977.052,1835.122,1
12/12/2022 12:14,1,23.357,1,1,65,109.2,1,3.494011,1879.928,1738.418,1
03/10/2022 15:35,1,14.687,1,1,65,108.17,1,3.180805,1911.076,1709.912,1
10/10/2022 10:58,1,21.305,1,1,65,107.54,1,3.424658,2024.32,1883.1,1
17/10/2022 12:33,1,13.611,1,1,65,107.99,1,3.237579,1836.467,1635.414,1
14/11/2022 11:43,1,14.762,1,1,65,109.59,1,3.2347,2047.14,1846.071,1
29/11/2022 06:49,1,23.959,1,1,65,109.14,1,3.428121,1956.093,1814.611,1
12/12/2022 12:14,1,23.328,1,1,65,109.23,1,3.438485,1895.586,1754.11,1
19/12/2022 14:20,1,12.944,1,1,65,109.49,1,3.242751,2000.864,1797.275,1
28/12/2022 05:44,1,20.776,1,1,65,109.23,1,3.473246,1878.812,1736.975,1
02/01/2023 17:27,1,21.327,1,1,65,109.17,1,3.464107,1737.386,1594.924,1
17/10/2022 12:33,1,13.016,1,1,65,107.82,1,3.224209,1920.756,1719.492,1
29/11/2022 06:50,1,24.015,1,1,65,109.08,1,3.477631,1929.323,1787.886,1
12/12/2022 12:15,1,21.555,1,1,65,109.2,1,3.465564,1798.952,1657.858,1
17/10/2022 12:34,1,13.181,1,1,65,107.81,1,3.167515,1799.961,1598.783,1
24/10/2022 11:52,1,21.331,1,1,65,107.96,1,3.471179,2000.568,1859.542,1
07/11/2022 10:39,1,23.132,1,1,65,109.05,1,3.43491,1968.439,1827.179,1
29/11/2022 06:50,1,24.016,1,1,65,109.26,1,3.451746,2094.921,1953.633,1
12/12/2022 12:16,1,23.676,1,1,65,109.14,1,3.42776,1976.734,1834.916,1
28/12/2022 05:51,1,21.497,1,1,65,109.4,1,3.379666,1703.981,1561.687,1
,,,,,,,,,,,
,,,,,,,,,,,
14/11/2022 11:44,1,14.872,1,1,65,109.58,1,3.184688,1866.256,1664.954,1
29/11/2022 06:51,1,24.329,1,1,65,109.1,1,3.460402,1961.3,1820.056,1
12/12/2022 12:16,1,23.382,1,1,65,109.22,1,3.473254,1984.243,1842.629,1
03/10/2022 15:35,1,14.995,1,1,65,107.73,1,3.215399,1900.78,1699.326,1
17/10/2022 12:34,1,12.881,1,1,65,107.85,1,3.243312,1787.061,1585.893,1
29/11/2022 06:51,1,23.927,1,1,65,109.17,1,3.417791,2079.324,1937.818,1
12/12/2022 12:17,1,23.413,1,1,65,109.11,1,3.4593,1697.4,1556.247,1
28/12/2022 05:47,1,23.267,1,1,65,109.17,1,3.408698,1891.655,1749.602,1
,,,,,,,,,,,
07/11/2022 10:38,1,23.099,1,1,65,109.17,1,3.396386,2052.246,1911.183,1
14/11/2022 11:44,1,14.449,1,1,65,109.58,1,3.15697,2068.676,1867.591,1
,,,,,,,,,,,
19/12/2022 14:21,1,13.491,1,1,65,109.41,1,3.160821,1781.801,1566.977,1
28/12/2022 05:45,1,22.994,1,1,65,109.16,1,3.443811,1659.134,1517.014,1
14/11/2022 11:44,1,14.938,1,1,65,109.62,1,3.215193,1948.791,1747.202,1
29/11/2022 06:52,1,24.215,1,1,65,109.17,1,3.469044,2048.476,1906.987,1
28/12/2022 05:46,1,22.324,1,1,65,109.14,1,3.454992,1932.416,1790.258,1
03/10/2022 15:36,1,14.964,1,1,65,107.81,1,3.268047,2024.105,1822.78,1
,,,,,,,,,,,
24/10/2022 11:52,1,21.542,1,1,65,107.72,1,3.43039,1735.485,1594.064,1
29/11/2022 06:53,1,22.321,1,1,65,109.34,1,3.445844,1988.321,1847.033,1
19/12/2022 14:22,1,12.796,1,1,65,109.5,1,3.218628,1645.884,1433.851,1
28/12/2022 05:46,1,23.222,1,1,65,109.37,1,3.431176,1697.185,1555.28,1
24/10/2022 11:53,1,21.994,1,1,65,107.84,1,3.44126,1798.624,1657.347,1
07/11/2022 10:39,1,23.492,1,1,65,109.16,1,3.452242,1852.892,1711.786,1
19/12/2022 14:22,1,12.558,1,1,65,109.47,1,3.277104,1779.531,1563.266,1
28/12/2022 05:47,1,20.893,1,1,65,109.26,1,3.446951,1924.204,1782.167,1
03/10/2022 15:36,1,15.314,1,1,65,107.96,1,3.224696,1926.494,1725.089,1
10/10/2022 11:00,1,21.901,1,1,65,107.6,1,3.459644,1788.557,1647.479,1
,,,,,,,,,,,
29/11/2022 06:53,1,22.32,1,1,65,109.11,1,3.415224,2088.358,1947.059,1
28/12/2022 05:49,1,21.12,1,1,65,109.35,1,3.484484,1803.424,1661.403,1
24/10/2022 11:53,1,22.68,1,1,65,107.76,1,3.463633,1739.032,1597.823,1
07/11/2022 10:49,1,23.552,1,1,65,109.11,1,3.455204,1761.17,1619.422,1
14/11/2022 11:45,1,14.495,1,1,65,109.65,1,3.216408,2045.038,1843.807,1
29/11/2022 06:54,1,22.428,1,1,65,109.1,1,3.437288,1952.86,1811.991,1
,,,,,,,,,,,
02/01/2023 17:40,1,0,1,1,65,109.52,1,3.438904,1982.414,1730.292,1
10/10/2022 11:00,1,20.959,1,1,65,108.02,1,3.437911,1889.411,1748.002,1
17/10/2022 12:35,2,13.923,1,1,65,108.15,1,3.220562,2431.466,0,2
24/10/2022 11:55,1,20.553,1,1,65,107.88,1,3.450156,1827.834,1686.382,1
29/11/2022 06:54,1,22.247,1,1,65,109.11,1,3.42277,1750.191,1608.809,1
12/12/2022 12:17,1,22.679,1,1,65,109.23,1,3.426664,2073.51,1932.166,1
02/01/2023 17:40,1,17.034,1,1,65,109.5,1,3.433151,1886.459,1634.29,1
03/10/2022 15:37,1,15.044,1,1,65,107.78,1,3.203038,2054.873,1853.642,1
17/10/2022 12:35,1,14.7,1,1,65,107.67,1,3.167729,1983.461,1782.404,1
29/11/2022 06:55,1,21.597,1,1,65,109.16,1,3.470419,2051.993,1910.176,1
28/12/2022 05:47,1,21.222,1,1,65,109.34,1,3.614083,1722.044,1580.028,1
03/10/2022 15:37,1,15.33,1,1,65,108.14,1,3.236624,1942.232,1741.336,1
10/10/2022 11:01,1,21.453,1,1,65,107.69,1,3.473403,1836.931,1695.472,1
29/11/2022 06:55,1,24.261,1,1,65,109.17,1,3.44224,1949.493,1808.307,1
12/12/2022 12:18,1,23.74,1,1,65,109.14,1,3.443114,1802.541,1660.274,1
28/12/2022 05:48,1,20.911,1,1,65,109.23,1,3.454772,1937.79,1795.891,1
02/01/2023 17:41,1,15.141,1,1,65,109.52,1,3.444537,1963.596,1711.2,1
03/10/2022 15:38,1,15.146,1,1,65,107.66,1,3.183688,1792.579,1591.269,1
24/10/2022 11:54,1,20.736,1,1,65,107.78,1,3.447191,1718.444,1576.986,1
14/11/2022 11:45,1,14.82,1,1,65,109.59,1,3.189476,2152.291,1951.059,1
,,,,,,,,,,,
28/12/2022 05:48,1,21.764,1,1,65,109.16,1,3.430795,1688.288,1546.166,1
02/01/2023 17:41,1,17.044,1,1,65,109.52,1,3.42117,1969.187,1717.036,1
14/11/2022 11:46,1,13.945,1,1,65,109.55,1,3.205793,1925.603,1724.3,1
29/11/2022 06:56,1,24.044,1,1,65,109.2,1,3.484512,1811.102,1669.669,1
12/12/2022 12:18,1,22.787,1,1,65,109.16,1,3.41639,1844.266,1702.3,1
28/12/2022 05:49,1,20.758,1,1,65,109.17,1,3.465497,1765.166,1623.195,1
10/10/2022 11:03,1,20.958,1,1,65,108.02,1,3.448245,1939.884,1798.38,1
17/10/2022 12:35,1,14.549,1,1,65,107.75,1,3.206524,2052.707,1851.286,1
29/11/2022 06:56,1,23.596,1,1,65,109.16,1,3.456783,1837.515,1696.452,1
02/01/2023 17:41,1,13.601,1,1,65,109.49,1,3.451138,1757.097,1504.891,1
03/10/2022 15:38,1,14.699,1,1,65,108.06,1,3.279723,2023.338,1822.175,1
24/10/2022 11:55,1,21.201,1,1,65,107.78,1,3.433093,1736.812,1595.56,1
29/11/2022 06:57,1,23.69,1,1,65,109.17,1,3.46495,1876.494,1735.038,1
12/12/2022 12:18,1,23.147,1,1,65,109.16,1,3.440577,2050.355,1908.804,1
02/01/2023 17:42,1,13.082,1,1,65,109.47,1,3.444172,1973.454,1721.474,1
10/10/2022 11:03,1,23.072,1,1,65,107.67,1,3.368192,1988.57,1847.417,1
17/10/2022 12:36,1,13.5,1,1,65,107.7,1,3.237585,1798.884,1597.482,1
14/11/2022 11:46,1,13.408,1,1,65,109.59,1,3.254436,2057.319,1855.909,1
29/11/2022 06:57,1,23.733,1,1,65,109.23,1,3.447357,1895.674,1754.513,1
03/10/2022 15:39,1,15.371,1,1,65,108.29,1,3.2039,1990.487,1789.35,1
17/10/2022 12:36,1,12.839,1,1,65,107.69,1,3.206122,1980.894,1779.468,1
14/11/2022 11:46,1,13.795,1,1,65,109.5,1,3.247949,1922.766,1721.382,1
29/11/2022 06:58,1,23.811,1,1,65,109.19,1,3.460103,2082.003,1940.835,1
12/12/2022 12:19,1,23.608,1,1,65,109.37,1,3.479418,1833.877,1692.341,1
02/01/2023 17:42,1,13.639,1,1,65,109.52,1,3.423931,2036.752,1784.909,1
10/10/2022 11:03,1,23.162,1,1,65,107.97,1,3.425203,1730.505,1589.22,1
29/11/2022 06:58,1,24.329,1,1,65,109.05,1,3.472899,2066.142,1924.588,1
02/01/2023 17:43,1,13.751,1,1,65,109.53,1,3.440919,2041.448,1789.337,1
03/10/2022 15:39,1,15.258,1,1,65,107.82,1,3.228522,2039.115,1838.09,1
17/10/2022 12:37,1,13.339,1,1,65,108.2,1,3.233334,2050.735,1849.213,1
29/11/2022 07:19,1,22.378,1,1,65,109.17,1,3.434546,1908.212,1766.922,1
02/01/2023 17:43,1,13.768,1,1,65,109.52,1,3.443574,1936.662,1684.887,1
10/10/2022 11:04,1,22.639,1,1,65,107.99,1,3.397681,1862.887,1721.622,1
14/11/2022 11:47,1,13.409,1,1,65,109.64,1,3.248929,1909.285,1707.873,1
,,,,,,,,,,,
12/12/2022 12:19,1,21.091,1,1,65,109.17,1,3.465179,1822.209,1680.668,1
02/01/2023 17:44,1,14.708,1,1,65,109.52,1,3.444887,1978.033,1726.115,1
14/11/2022 11:47,1,15.223,1,1,65,109.47,1,3.284021,1959.631,1758.618,1
10/10/2022 11:04,1,22.878,1,1,65,108.11,1,3.416921,1955.59,1814.209,1
17/10/2022 12:37,1,13.56,1,1,65,107.57,1,3.204037,2085.097,1884.15,1
14/11/2022 11:48,1,15.456,1,1,65,109.53,1,3.275907,1967.299,1766.089,1
12/12/2022 12:20,1,21.341,1,1,65,109.23,1,3.408885,1835.12,1693.558,1
02/01/2023 17:44,1,14.983,1,1,65,109.44,1,3.424975,1997.381,1745.478,1
03/10/2022 15:40,1,15.305,1,1,65,108.18,1,3.204073,1946.269,1744.756,1
24/10/2022 11:56,1,20.752,1,1,65,107.55,1,3.451829,1765.51,1624.067,1
14/11/2022 11:48,1,15.328,1,1,65,109.59,1,3.228138,1934.913,1733.931,1
10/10/2022 11:05,1,23.171,1,1,65,108.03,1,3.422606,1804.265,1663.13,1
14/11/2022 11:48,1,15.331,1,1,65,109.64,1,3.160685,1890.709,1689.253,1
12/12/2022 12:21,1,23.105,1,1,65,109.34,1,3.478323,1720.957,1579.598,1
02/01/2023 17:45,1,13.641,1,1,65,109.53,1,3.467784,1910.937,1659.137,1
14/11/2022 11:49,1,15.137,1,1,65,109.64,1,3.190838,1863.788,1662.511,1
03/10/2022 15:40,1,15.134,1,1,65,107.69,1,3.225272,1988.531,1787.516,1
10/10/2022 11:05,1,22.661,1,1,65,107.69,1,3.473135,2012.792,1871.748,1
24/10/2022 11:56,1,21.725,1,1,65,107.93,1,3.341748,1912.065,1770.942,1
31/10/2022 11:34,1,23.473,1,1,65,108.21,1,3.420159,1786.255,1644.833,1
02/01/2023 17:45,1,15.15,1,1,65,109.49,1,3.454346,2015.29,1763.307,1
24/10/2022 11:56,1,22.907,1,1,65,107.54,1,3.436908,1971.779,1830.439,1
31/10/2022 11:34,1,22.62,1,1,65,107.64,1,3.425908,1753.67,1612.369,1
14/11/2022 11:49,1,15.123,1,1,65,109.62,1,3.218467,1908.641,1707.379,1
12/12/2022 12:21,1,22.695,1,1,65,109.35,1,3.444431,1857.277,1715.526,1
03/10/2022 15:41,1,15.155,1,1,65,107.84,1,3.210736,2085.259,1884.031,1
10/10/2022 11:05,1,23.176,1,1,65,108,1,3.457912,2005.974,1864.599,1
31/10/2022 11:37,1,22.695,1,1,65,108.03,1,3.448121,1861.428,1720.259,1
02/01/2023 17:46,1,15.465,1,1,65,109.44,1,3.416656,1964.998,1712.656,1
10/10/2022 11:06,1,22.069,1,1,65,107.81,1,3.436314,1896.863,1755.792,1
24/10/2022 11:57,1,23.011,1,1,65,108,1,3.501157,1888.071,1746.975,1
14/11/2022 11:50,1,15.26,1,1,65,109.56,1,3.214166,1806.813,1605.372,1
02/01/2023 17:46,1,16.911,1,1,65,109.47,1,3.462807,1730.295,1478.282,1
03/10/2022 15:41,1,15.422,1,1,65,107.99,1,3.243491,1846.067,1644.712,1
24/10/2022 11:59,1,22.878,1,1,65,107.76,1,3.460579,1867.992,1726.7,1
31/10/2022 11:35,1,23.039,1,1,65,107.69,1,3.481163,1728.159,1586.896,1
02/01/2023 17:47,1,12.952,1,1,65,109.53,1,3.392013,2011.825,1759.593,1
10/10/2022 11:06,1,22.995,1,1,65,108.12,1,3.462468,1951.071,1810.133,1
24/10/2022 11:58,1,21.15,1,1,65,108.03,1,3.464514,1881.799,1740.558,1
14/11/2022 11:50,1,14.959,1,1,65,109.52,1,3.215457,1931.415,1730.09,1
12/12/2022 12:21,1,23.131,1,1,65,109.31,1,3.451591,1863.972,1722.628,1
24/10/2022 12:00,1,22.501,1,1,65,108.03,1,3.439488,1910.224,1768.931,1
02/01/2023 17:47,1,13.694,1,1,65,109.52,1,3.455165,1744.193,1491.883,1
10/10/2022 11:07,1,23.146,1,1,65,107.9,1,3.426384,1998.953,1857.835,1
24/10/2022 12:01,1,22.893,1,1,65,108.03,1,3.41177,1717.6,1575.938,1
07/11/2022 10:43,1,23.446,1,1,65,109.11,1,3.446031,2015.032,1872.967,1
14/11/2022 11:51,1,15.379,1,1,65,109.52,1,3.214407,1984.429,1782.959,1
02/01/2023 17:47,1,12.978,1,1,65,109.53,1,3.436671,1841.822,1589.567,1
03/10/2022 15:42,1,14.791,1,1,65,107.73,1,3.208885,1894.866,1693.792,1
24/10/2022 12:02,1,22.376,1,1,65,107.81,1,3.441616,2051.108,1909.439,1
12/12/2022 12:22,1,24.887,1,1,65,109.23,1,3.486044,2072.603,1931.3,1
02/01/2023 17:48,1,13.26,1,1,65,109.47,1,3.443686,1840.804,1588.792,1
24/10/2022 12:02,1,23.262,1,1,65,107.76,1,3.463417,1994.792,1853.656,1
07/11/2022 10:45,1,21.614,1,1,65,109.14,1,3.414646,1876.213,1734.693,1
14/11/2022 11:51,1,15.347,1,1,65,109.65,1,3.187912,1844.785,1643.688,1
02/01/2023 17:48,1,13.213,1,1,65,109.5,1,3.479166,1926.415,1674.39,1
12/12/2022 12:22,1,23.666,1,1,65,109.23,1,3.435821,1954.119,1812.906,1
02/01/2023 17:49,1,13.473,1,1,65,109.52,1,3.504765,2025.602,1773.701,1
,,,,,,,,,,,
02/01/2023 17:50,1,13.693,1,1,65,109.52,1,3.467261,1913.276,1661.035,1
10/10/2022 11:07,1,23.325,1,1,65,107.67,1,3.491411,1846.645,1705.521,1
24/10/2022 12:03,1,23.087,1,1,65,107.67,1,3.427781,1781.562,1640.058,1
07/11/2022 10:46,1,23.387,1,1,65,109.11,1,3.455235,2006.835,1865.661,1
29/11/2022 07:20,1,23.956,1,1,65,109.16,1,3.449131,2041.681,1900.83,1
02/01/2023 17:50,1,13.443,1,1,65,109.53,1,3.447571,1796.706,1544.622,1
03/10/2022 15:45,1,14.975,1,1,65,107.63,1,3.268529,1932.951,1731.824,1
14/11/2022 11:51,1,15.181,1,1,65,109.53,1,3.216797,1919.642,1718.239,1
12/12/2022 12:23,1,23.401,1,1,65,109.22,1,3.428668,1872.852,1731.351,1
02/01/2023 17:51,1,13.142,1,1,65,109.53,1,3.417071,1898.621,1646.373,1
10/10/2022 11:07,1,22.201,1,1,65,108.06,1,3.432853,1899.585,1758.475,1
17/10/2022 12:38,1,13.502,1,1,65,107.94,1,3.215708,1928.789,1727.545,1
24/10/2022 12:03,1,22.588,1,1,65,107.94,1,3.430729,1728.661,1587.159,1
14/11/2022 11:52,1,15.257,1,1,65,109.62,1,3.15404,2039.897,1838.851,1
29/11/2022 07:21,1,24.269,1,1,65,109.16,1,3.412025,1807.797,1666.461,1
02/01/2023 17:51,1,13.451,1,1,65,109.47,1,3.4742,1735.354,1483.055,1
07/11/2022 10:45,1,23.07,1,1,65,109.17,1,3.454237,2004.042,1862.723,1
14/11/2022 11:52,1,15.554,1,1,65,109.53,1,3.173332,1861.807,1660.399,1
02/01/2023 17:52,1,13.045,1,1,65,109.5,1,3.426615,1981.441,1729.252,1
10/10/2022 11:09,1,21.63,1,1,65,107.99,1,3.417145,2019.069,1877.735,1
17/10/2022 12:38,1,14.381,1,1,65,107.78,1,3.246259,2090.213,1889.219,1
14/11/2022 11:53,1,15.165,1,1,65,109.59,1,3.222006,2073.631,1872.238,1
,,,,,,,,,,,
02/01/2023 17:53,1,13.668,1,1,65,109.52,1,3.468991,1924.046,1672.074,1
03/10/2022 15:45,1,15.08,1,1,65,108.14,1,3.214941,1835.62,1634.168,1
24/10/2022 12:04,1,22.336,1,1,65,107.69,1,3.423142,2023.636,1882.38,1
,,,,,,,,,,,
29/11/2022 07:22,1,23.596,1,1,65,109.17,1,3.442998,2049.821,1908.385,1
12/12/2022 12:23,1,23.186,1,1,65,107.13,1,3.491808,2013.052,1871.566,1
,,,,,,,,,,,
14/11/2022 11:53,1,15.75,1,1,65,109.49,1,3.263951,1939.004,1737.723,1
19/12/2022 14:30,1,0,1,1,65,109.29,1,3.449919,1915.534,1773.483,1
02/01/2023 17:58,1,13.528,1,1,65,109.47,1,3.441024,1863.482,1611.526,1
03/10/2022 15:46,1,14.819,1,1,65,107.75,1,3.257324,1943.438,1742.076,1
24/10/2022 12:04,1,23.188,1,1,65,107.97,1,3.469353,1911.505,1769.804,1
12/12/2022 12:24,1,23.517,1,1,65,109.41,1,3.445928,1955.256,1813.802,1
,,,,,,,,,,,
10/10/2022 11:15,1,23.254,1,1,65,107.76,1,3.443646,2028.356,1887.264,1
14/11/2022 11:54,1,15.364,1,1,65,109.53,1,3.236252,1807.811,1606.745,1
02/01/2023 17:59,1,15.101,1,1,65,109.46,1,3.442616,1872.149,1619.885,1
03/10/2022 15:47,1,15.047,1,1,65,107.73,1,3.248766,1932.797,1731.564,1
07/11/2022 10:46,1,23.446,1,1,65,109.02,1,3.515962,2012.964,1871.625,1
29/11/2022 07:22,1,24.226,1,1,65,109.16,1,3.432984,2018.522,1877.296,1
12/12/2022 12:24,1,23.361,1,1,65,109.2,1,3.485319,1782.662,1641.295,1
19/12/2022 14:32,1,23.235,1,1,65,109.14,1,3.436502,1819.495,1677.257,1
28/12/2022 05:59,1,0,1,1,65,109.23,1,3.423988,1955.924,1813.904,1
10/10/2022 11:16,1,23.239,1,1,65,108.02,1,3.449113,1849.255,1708.004,1
24/10/2022 12:04,1,22.831,1,1,65,108.03,1,3.521013,2051.124,1909.376,1
14/11/2022 11:54,1,15.073,1,1,65,109.56,1,3.240831,1910.015,1708.782,1
21/11/2022 14:17,1,23.447,1,1,65,109.11,1,3.438758,2076.537,1934.9,1
29/11/2022 07:23,1,24.212,1,1,65,109.14,1,3.499172,2050.011,1908.678,1
12/12/2022 12:25,1,22.938,1,1,65,109.2,1,3.459866,1811.811,1663.379,1
19/12/2022 14:33,1,23.044,1,1,65,109.47,1,3.442503,1746.574,1604.775,1
02/01/2023 17:59,1,15.076,1,1,65,108.87,1,3.396505,1874.567,1622.51,1
10/10/2022 11:16,1,22.916,1,1,65,107.93,1,3.461856,2020.183,1878.872,1
07/11/2022 10:46,1,23.448,1,1,65,109.17,1,3.466938,1962.112,1821.033,1
,,,,,,,,,,,
12/12/2022 12:24,1,23.488,1,1,65,109.22,1,3.459275,2030.98,1889.559,1
28/12/2022 06:00,1,23.297,1,1,65,109.23,1,3.449733,1726.416,1584.376,1
03/10/2022 15:47,1,14.982,1,1,65,107.78,1,3.191706,1745.388,1544.221,1
24/10/2022 12:05,1,23.129,1,1,65,107.67,1,3.462274,1944.824,1803.697,1
21/11/2022 14:16,1,23.808,1,1,65,109.14,1,3.45566,1796.686,1655.503,1
19/12/2022 14:33,1,22.752,1,1,65,109.41,1,3.459365,1885.742,1743.623,1
02/01/2023 18:00,1,14.987,1,1,65,109.46,1,3.431795,1943.831,1692.017,1
,,,,,,,,,,,
14/11/2022 11:55,1,15.257,1,1,65,109.53,1,3.23422,2009.056,1807.553,1
29/11/2022 07:23,1,25.272,1,1,65,109.17,1,3.488191,1937.883,1796.27,1
28/12/2022 06:00,1,22.861,1,1,65,109.22,1,3.457935,1872.494,1730.396,1
02/01/2023 18:01,1,13.53,1,1,65,109.41,1,3.511128,1840.51,1588.293,1
10/10/2022 11:18,1,23.998,1,1,65,108.06,1,3.472644,1974.878,1833.691,1
,,,,,,,,,,,
19/12/2022 14:34,1,23.036,1,1,65,109.41,1,3.470009,1746.6,1604.714,1
02/01/2023 18:01,1,14.93,1,1,65,109.59,1,3.478169,1763.851,1511.641,1
24/10/2022 12:05,1,22.948,1,1,65,107.75,1,3.453228,1840.957,1699.438,1
14/11/2022 11:56,1,15.557,1,1,65,109.61,1,3.169385,2067.825,1866.378,1
21/11/2022 14:15,1,25.349,1,1,65,109.17,1,3.471316,1786.812,1645.742,1
29/11/2022 07:24,1,24.015,1,1,65,109.28,1,3.456894,2049.23,1907.992,1
12/12/2022 12:25,1,22.886,1,1,65,109.22,1,3.463021,1839.263,1695.392,1
19/12/2022 14:34,1,22.725,1,1,65,109.16,1,3.464748,1799.294,1656.988,1
28/12/2022 06:01,1,24.614,1,1,65,109.14,1,3.454393,1672.671,1530.37,1
02/01/2023 18:02,1,13.291,1,1,65,109.46,1,3.436232,2015.025,1762.641,1
07/11/2022 10:49,1,23.311,1,1,65,109.11,1,3.482793,2046.626,1905.377,1
12/12/2022 12:26,1,23.038,1,1,65,109.17,1,3.512684,2090.174,1948.883,1
02/01/2023 18:02,1,13.764,1,1,65,109.5,1,3.425398,1894.951,1642.986,1
03/10/2022 15:49,1,14.62,1,1,65,107.78,1,3.090901,2010.003,1808.839,1
10/10/2022 11:19,1,23.13,1,1,65,107.76,1,3.423568,1872.53,1731.174,1
14/11/2022 11:56,1,15.688,1,1,65,109.49,1,3.195184,1932.961,1731.709,1
29/11/2022 07:24,1,24.221,1,1,65,109.23,1,3.463877,1869.348,1728.194,1
19/12/2022 14:35,1,22.784,1,1,65,109.19,1,3.413659,1763.423,1621.553,1
28/12/2022 06:01,1,22.677,1,1,65,109.17,1,3.462223,1856.23,1714.175,1
02/01/2023 18:03,1,13.395,1,1,65,109.47,1,3.470914,2000.194,1747.977,1
24/10/2022 12:06,1,22.737,1,1,65,107.88,1,3.441446,1742.833,1601.304,1
21/11/2022 14:15,1,23.838,1,1,65,108.99,1,3.469407,2128.161,1986.823,1
29/11/2022 07:25,1,23.786,1,1,65,109.05,1,3.449995,2085.324,1943.656,1
02/01/2023 18:03,1,13.6,1,1,65,109.5,1,3.472915,1966.159,1714.049,1
14/11/2022 11:57,1,15.252,1,1,65,109.5,1,3.241053,2041.284,1839.897,1
19/12/2022 14:35,1,22.679,1,1,65,109.28,1,3.439476,2005.14,1863.147,1
03/10/2022 15:53,1,17.253,1,1,65,108.03,1,3.223377,1896.551,1695.207,1
